id,document,label
4281633,마치 우리나라 드라마를 보는 듯한 이 친근한 느낌은 뭐지? 너무 좋다...,긍정
5299018,헤교씨! 순풍산부인과로 돌아가라!,부정
9855863,그냥 10점 만점에 10점,긍정
7355135,너무 상큼한 영화였어요.아름답고 가족애가 느껴지는 잔잔함이 느껴지는 영화 였어요.,긍정
10268909,브루스 윌리스가 주윤발과 비슷할줄은 알았다.,긍정
3074228,지나치게 잔잔한영화... 너무심하게 잔잔해서 결국 잠들어버렷다..,부정
5241331,므고이게 마이너스점수는없나 ㅡㅡ 아진짜개지루해,부정
10154097,감동도 있고 아이와 함께 즐거운시간이었어요,긍정
53542,"몇화였던가ㅏ,, 류현경 그때 전학온 왕따당했던 학생으로 윤지민한테 들러붙",긍정
9398485,거품 평점 거품 평점 거품 평점,부정
6111148,뮤직비디오도 이것보단 스토리가 있다.,부정
1425068,아싸 1등 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,부정
9900779,안보시면.... 후회 합니다 !! 반가운 출연진들 많네요,긍정
1213719,아~ 이게무슨 장난이냐 임권택 할배,부정
3392707,내가 비디오작품으로 소장하고있는것 헤헤,긍정
40937,정말 할말이 없다.....,부정
10249423,있는대로 즐기는게 답이다. 무작정 즐겨라.,긍정
10000301,good! 유령영화 추천추천 13고스트 감독님 영화,긍정
872199,이게영화라니.주말7시에극장전체관객이4명인최악의영화,부정
7770570,또다른 역사를 배우들을 통해 많이알수있네요,긍정
7177585,나이가 어러서 그런지 재미없더라구요.,부정
1979840,얼마나 재미없으면 462위일까,부정
1405909,축쳐진 가슴과 심히불쾌하게 망가진 얼굴 볼품없이 늙어버렸다,부정
5372900,그녀의 아름다움과 과거 그리고 현재의 나를 생각하게하는 영화.. 좋테요,긍정
9017547,B급 영화도 안되는 작품에 수준 낮은 B-급 배우들의 섹스 향연...,부정
3828028,설마설마 했는데 정말 귀신얘기였네.. 결말도 뻔하고.. 아 지루했다.,부정
3441209,영화상영 내내 곳곳에서 터져나오는 실소. 코미디로 생각하고 보면 의외로 괜찮을지도,부정
8583871,무고한 넋들이여 영면하소서 악인들은 지옥에 갈겁니다.,긍정
162023,가슴 어느 한곳이 아프다.. 울고 싶은 영화,긍정
10070591,점수가 넘 낮다 이건 올려야겠다,긍정
3793074,귀신보다 사람이 얼마나 무서운가를 보여주는.. 메시지까지 담고있는 드라마~최고!,긍정
10079794,나마스테가 왜나와?ㅋㅋ,부정
44480,정말 어이없네요.. 시사회에서 본게 다행이지..,부정
8723993,주 윤발은 어디가고 노인만 있네... 늙어서 올백도 예전같지 않다.,부정
1952650,미치는지알았다자다가깨서스토리도이해안되고내가똘빡인가오타쿠가아니어서인가?,부정
8882439,러시아가 못한걸로 판명났다.,부정
5987916,아 정말 재미없다...뭔가 팍팍튀는 영화인줄 알았는데 지루한 스릴러,부정
104506,이게 뭐여?? 햄아 장난쪄?,부정
7704432,멋지고 재밌다 굿굿,긍정
5206364,어이없는 결말 망할,부정
3149092,"MBC 의 파업을 지지하며, 언론의 사회적 기능에 다시한번 관심을 가지게 됩니다!",긍정
228341,유치찬란과 지루함.,부정
3248608,최지우 넘... 늙고이건아니잖아~~,부정
7442783,9년 전에 본 영화가 느닷없이 생각이 났을 정도면 나에게는 10점인 영화다.,긍정
722726,"영화중최고,한200번정돈본거같다,다른것도세네번씩은,최고배우",긍정
3249637,10점만점에 20점 영화평론가가 아니라서 설명은 못하겠고 암튼 좋은영화,긍정
7816216,이걸 만원이나주고 받아보다니..미친거지ㅜㅜ더럽고 산만하고 사이코틱 제대로다,부정
5836618,잘 짜여진 스토리 재미와 감동,긍정
5796166,아~그냥 답답.. 뭐~싸우는 대사뿐이고.. 에혀..,부정
4310161,개 쓰레기 졸작 보는게 지루하고 일상소재치곤 평범 그자체 f수준,부정
8124155,전 감정이 메말랐나봐요..별로 재미가 없네요ㅠㅠ,부정
4081270,왜 이걸 안봤는지 후회됨..이건 내용도 좋고 정말 명품드라마라는게 아깝지 않음 ㅠㅠ,긍정
6163778,내가 번 영화중 가장 인간적인영회 한번 꼭 봐보길,긍정
3398751,"액션, 재미, 감동 다 있다",긍정
5993230,우리나라 영화는 너무 획기적으로만 나가다 보니 다 X망이 되곤했었음..,부정
10133501,개념없는 영화 이지만 여배우거 너무 이뻐서 스페이스키 눌러가면 봤따 ㅎㅎㅎㅎ,부정
532215,확실히 짚고 넘어갈 건 꼭 봐야될 영화는 아니라는 사실~,부정
10012175,시끄럽고 의미없는 음악과 은유로 범벅되있는 조잡한 졸작 그나마 내용도 없음 시간낭비의 전형,부정
8696996,나또 이런 영화는 참 오랜만에 보네요...ㅡㅡ 우어어~,부정
2417927,흥미로운 전개 극한의 지루함,부정
677178,이게 우리나라 최초의 영화로군 그래서 10쩜 ㅋㅋ,긍정
5697521,그래픽수준이 엄청떨어지네요 우뢰매도아니고옛날영화보는듯했어요,부정
4333562,그래도 괜찮아. 너흰 잘못한거 없어.,긍정
3371304,정말기대안했는데 참 재밌게봤다..잘 만들어진영화,긍정
1722299,메리 루이즈 파커 너무이쁘다 사기다 영화재밋다,긍정
257145,미니 드라이버가 개인적으로 좋았다,긍정
10205640,지루해! 정말로wlsWkfh,부정
9053653,재잇그만 소재도 갠찬고맨날 학교만 찾아가는 한국공포물보단 ㅎㅎ,긍정
8390399,재밌네요. 오히려 현실감 있어서 신선했음ㅋㅋ,긍정
4363195,"첫부분,전쟁씬만잼있고,,나머진 지루해. 불륜로맨스..ㅋㅋ",부정
4930752,"연출, 구성, 연기 모두 합쳐 3점이면 후한점수다.",부정
7271763,"액션장면이 박진감 있고, 연출이 흥미진진하다",긍정
3441731,'스트레이트 스토리'랑 구성이 비슷하게 는낀건 나뿐인가?,부정
8071595,이 정도면 꽤 괜찮은 영화다.,긍정
9615586,노잼 vs 좆노잼 vs 씹노잼,부정
3717635,사무라이에 대한 호감이 있다는걸 빼고 봐도 굉장히 재미 있는 영화였다~,긍정
905147,대체 어디에서 웃어야 하는지.. 한국의 정서와는 좀 틀린듯..,부정
2091690,일반영화들과는 다른 느낌?? 색달라요. 재밌어~~~^^,긍정
2923310,극장에서는 보기힘든 실험적인 영화.. 필리핀이라는 나라에 다녀온 느낌~~,긍정
4642015,그냥 별루다... 극장에서 안보길 다행인듯...,부정
9246328,기대보다 실망이 너무너무너무도 큰 영화. 태어나 처음으로 댓글을 달아보게 만드는 영화.,부정
9668024,재밌었다 꼭보시길..ㅎ,긍정
2693187,"유명한 일본의 링을 토대로 한 공포 영화로 일본,미국,한국 모두 다르다",부정
10248135,소장하고 싶은데 왜 네이버에서 구매가 안되나요ㅠㅠ,긍정
5074048,갑자기 라디오 틀고 싶다,긍정
8803547,너무 낮다...진정 애국에 대하여 경종을 울릴 만한 영화이다,긍정
8979338,와정은지씨 연기잘하네요 가수인데 연기정말 잘하네,긍정
900949,롤로 윅스에 대한 정보가 하나도 없네..ㅡㅡ 흉ㅜㅡ,긍정
8071673,쫌 이류급. 다음은 평점 낮은데 네이버는 평점이 과대평가 되어있는 경향이 있는듯.,부정
7949571,싸이코들의 광란의 쓰리섬파티 ㅋ,부정
3238317,레퀴엠(2000년작)을 봤을지 모르지만 나는 그작품에 댈수있을 만큼 수작이라 생각했다,긍정
7074837,비슷함 플롯의 스크립트지만 기대를 져버리지 않는 춤에 대한 열정을 그린 영화,긍정
6236030,"재미, 감동, 교훈등 빠지는게 없음.ㅎㅎ",긍정
7935556,이게 영화라고....참나 3류 에로영화보다 못한 쓰레기 영화,부정
3633605,쓰레기 영화다...,부정
8607259,"잊지 못해, 다시 보게 되는 영화",긍정
2059105,슬랩스틱코미디는 언제봐도 지겹다,부정
10255407,"진짜사랑이다,짱이다",긍정
2045835,성지순례중.. 말그대로 사이영급 방어율을 기록하고 있군.,긍정
10057655,유치하고 오글거리고 억지스럽다. 배우들이 가지고 있는 매력마저 빼앗아버리는 마력의 영화!,부정
8218168,아오이 유우 하나만으로도 10점 충분하다!,긍정
8616300,제목 그대로 누드모델의 누드에 대한 영화네요,긍정
8504231,"데이트 무비로 딱인듯, 정신없는 수다 속에서도 나름 많은 생각을 하세됨",긍정
3860728,케서방도 대본 잘못 고를 때가 있구나,부정
2577665,마지막 키스씬...모든 여자들이 꿈꾸지 않을까,긍정
7236571,여고생들이 죄다 이러나?,부정
5348585,글쎄 김기덕 작품중 가장 난해하고 김기덕 답지 않은 작품,부정
6845230,멍청이들 땜에 짜증나서 스킵해서 봤다,부정
5490594,"독립영화가 외면받게 만든,모든 요소를 갖춘 영화.",부정
366710,정말 말이 필요 없네요..,긍정
3436410,세상엔 이렇게 아름다운 영화도 존재하는군요,긍정
6677011,효민이 때문에 눈 썩을 뻔..... 시청률 3.9% 축하드려요~~~의지의 승리!!!!!,부정
10124455,결국 벼랑 끝에서 서로 떨어지지 않으려고 싸운다.,긍정
9813099,이럴 떄 보면 딱이겠네.,긍정
8490529,우연히보게됏는데 정규방송아닌거같은데정말재미잇고신선하네요^^,긍정
558092,"""""""사람이 살고 있었네""""의 서구판...""",긍정
9952876,진심 쓰레기영화.. 주인공이 사악한놈이넹.;,부정
9242544,그냥 애들 영화입니다.어른들은 졸림,부정
10032645,말이 필요없다 절대 길게 느껴지지가 않는다,긍정
1119950,강수연의 나가있어~!그리고 최정원의 신음신~,부정
888138,정말 마음 한구석에 사랑을 생각하게 하는 드라마입니다.^^,긍정
3416267,웃어야 할지 울어야 할지..,부정
8835670,평덤이없데 불씽하게 내가 달아줌,부정
241941,때 이른 매너리즘. 예술장르 영화로 새로 시작하는 작가 홍상수.,부정
9023774,심각하게 재미없다. 김수로 최악 필모그래피.,부정
7463464,평점 죽 죽 올라가야 한다~ 이거 너무하잖아~~,긍정
9153007,나피디는 천재다~! 꽃보다 청춘 쵝오~~~!!!,긍정
6367348,정말 좋은 친구들일까? 스콜세지식 갱영화의 최정점.,긍정
9126898,김시진핑4퇴해라고4점 개꼴데정신차리고4강가라고4점,부정
5184493,학원 선생님의 추천으로 본 영화인데 매우 인상깊군요.. 아주 잘 봤습니다.,긍정
9278194,홍콩의 진가신 할리웃을 돌고 돌아 홍콩 뮤지컬로 돌아오다!,긍정
6387666,조폭 두목의 연기만이 인상적이었다,부정
4398757,재밌다고 추천 받아서 1화 봤는데 재밌네요~ 좀 야하긴 하지만ㅋㅋ꼬마 너무 귀엽다♥,긍정
5703598,"잔인하게 상처주지만 기댈수 밖에 없는 공동체, 가족.",긍정
10266594,"설득력있는 시나리오, 배우들의 호연좋은영화입니다",긍정
8462832,우웩 이거 뭐야 이건 좀 아닌데 평점이 ㅉㅉ,부정
1526704,소시적 tv에서 꽤 재미있게 본 기억,긍정
1272610,정말 장단 못맞추는 작품,부정
9242305,감동적이다...ㅠㅠ무엇보다음악이훌륭함,긍정
1016580,호라시오가 잴 좋은('마이애미' 아닌가요?;;,긍정
4448503,음란하거나 오락영화의 관점으로 접근하시면 안됩니다.,긍정
1364471,소재는 멋졌지만 너무 지루하다,부정
3268101,화가 좀 많이 나는군...,긍정
8925251,진짜 엄머가없을정도의 영화네뇨,부정
1975032,이딴게공포영화라고 ㅡㅡ 껒어,부정
9908990,몰입도 굳굳 영화 다보고 해석도 보면 이해하게 됨,긍정
8184919,조카들이 너무 좋아해서 다행~~ 하하 더빙 생각보다 잘하더만.,긍정
8155279,응답하라고 나발이고 정말 소름끼친다!!,부정
7603915,개그맨들은 지들 본업부터나 똑바로 하시죠 게스트나 불러대지 말고,부정
7096413,아무도 모르게....,긍정
10040373,순수한 사랑 이야기 좋았습니다.,긍정
8316644,재미뜸. B급을 자처하는데도 A급을 자처하는 은위나 7번방의 선물보다 훨 재미뜸.,긍정
3191040,독도는 우리땅!!! 온국민이 봐야하는 영화입니다!!!,긍정
9726060,매염방 누님은 어디에 나오나요?? 찾아봐도 안보이던데...,긍정
8698844,다시보고싶어요... 갑자기 생각나는 영화,긍정
4038244,말이필요없다. 보다가 자려고 마음 먹엇다,부정
6561332,스피어를 너무 베꼈다,부정
6815727,가족영화같이 낚아 놓고서는 실상은 어이없는 성인물?,부정
9593848,악악이건아니잔오 ㅜㅜㅜㅜ,부정
7822477,제목이 동반자살이더니 시리즈도 동반자살,부정
1316830,스토리의 고갈을 드러내듯 갈수록 망가지는 작품,부정
5010989,정말 당시에 최고의 액션배우라고 생각했었습니다. 정말 재밌게 봤던 영화...,긍정
9620466,역시재밌어 그리고 미니언즈들 귀여워,긍정
5510183,"양익준, 기대만큼 가주는구나",긍정
8092064,만 19세도 안된분들이 평점주게 하지마요... 1점 2점 주자나 이영화를...아휴,긍정
55540,정알 좋은영화 한편 본것같네요~~~,긍정
5232677,로멘틱코미디?섹스코미디? 여튼 수작!!,긍정
9543678,비현실적인 부분밖에 없어서,부정
9696466,아들이랑 같이봤는데 재밌어요,긍정
5031753,"미화하지 않은, 사실적이고 공감되는 영화 / OST 구할데 아시는 분~!!!!",긍정
4810883,최강이다 훜 왜 진작 안봤지..,긍정
9987603,평가할 가치도 없다...,부정
9835032,엑윽엑엑윽엑윽윽엑윽,부정
4099362,맞는말..12세이상관람금지,부정
6594040,진심 대박 재밌어요 겟 스마트2도 많이 사랑해 주세요,긍정
7280532,배울게 있는 훌륭한 드라마,긍정
6136908,영화 스포일러(???),부정
71548,왜 하필 돼지인지 모르겠다 붉은돼지 따라서 이유없이 돼지로 했는지 ??,부정
6693517,진짜 제가 봤던 영화 중에서 제일 뜻깊었고요 후쿠다 마유코양의 평생팬이에요~,긍정
9953239,뭔가 연출이 조금씩 아쉽고 나한텐 좀 뻔해서 감동이 크지않았다.,부정
10113037,소풍왔어?ㅋㅋㅋ최고!,긍정
3050870,"아 투명인간 아저씨 연기 쩔어, 진짜 역시 짱!",긍정
